Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
cleaned_penguin_data,2,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.1178963585728298,0.23155007664910798,23.57927171456598,46.3089438223924,32.00106824262017,7.831273778163846,24.169794464456324,1.0000333825818803,0.24472730556762018,0.7553060770142601,24.97209134110259,0.780377854409456,78.03518042514551,0.9375,15.0,0.0625,1.0,0.9375,15.0,0.0625,1.0,0.9375,0.9375,0.9375,0.875,0.984375,0.9849826388888889,0.9375,0.0625,0.9375,0.0625,0.9375,0.9375,0.9375,0.875,0.984375,0.9856039839181286,0.9375,0.9375,0.0,0.001,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,100.0,70.3125,?,?
cleaned_penguin_data,2,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,32.0,0.0,0.0,100.0,0.0,0.0,1.0,0.03918173574674054,0.08573669194265905,7.836347149348114,17.146941638490954,32.00106824262017,2.025573248110073,29.975494994510097,1.0000333825818803,0.06329916400343978,0.9367342185784405,29.975494994510115,0.9367342185784411,93.6702949015548,1.0,16.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,100.0,57.8125,?,?
cleaned_penguin_data,2,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.07170678379724434,0.20852453618728334,14.341356759448878,41.70394228165563,32.00106824262017,6.015486402769742,25.98558183985043,1.0000333825818803,0.18798395008655444,0.8120494324953259,27.54420115182953,0.8607562859946728,86.07275526866685,0.9375,15.0,0.0625,1.0,0.9375,15.0,0.0625,1.0,0.9375,0.9375,0.9375,0.875,0.9921875,0.9930555555555556,0.9375,0.0625,0.9375,0.0625,0.9375,0.9375,0.9375,0.875,0.9921875,0.9927364174836601,0.9375,0.9375,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,100.0,57.8125,?,?
cleaned_penguin_data,2,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,27.0,5.0,0.0,84.375,15.625,0.0,0.6875,0.1622580518875869,0.29296098614132005,32.45161037751741,58.59084153934498,32.00106824262017,11.421047111643832,20.58002113097634,1.0000333825818803,0.35690772223886974,0.6431256603430107,21.85171525819004,0.6828661018184388,68.284330674584,0.9375,15.0,0.25,4.0,0.75,12.0,0.0625,1.0,0.7894736842105263,0.9375,0.8571428571428572,0.6999132392733555,0.96484375,0.9705357142857143,0.84375,0.15625,0.84375,0.15625,0.8562753036437247,0.84375,0.8423645320197044,0.6999132392733555,0.96484375,0.9681149370173171,0.8423645320197044,0.84375,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,100.0,70.3125,?,?
cleaned_penguin_data,3,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,291.0,33.0,29.0,4.0,0.0,87.87878787878788,12.121212121212121,0.0,0.7573529411764706,0.11558047201456723,0.27250492070345217,23.10892439844604,54.48122805945821,33.01726781561712,9.933400845172393,23.083866970444724,1.0005232671399127,0.3010121468234059,0.6995111203165068,25.41733236622547,0.7702221929159233,76.98193717350262,0.875,14.0,0.11764705882352941,2.0,0.8823529411764706,15.0,0.125,2.0,0.875,0.875,0.875,0.7573529411764706,0.9742647058823529,0.9734258286647993,0.8787878787878788,0.12143493761140821,0.8785650623885918,0.12121212121212122,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.7573529411764706,0.9742647058823529,0.9765588585248028,0.8786764705882353,0.8787878787878788,0.001,0.0,0.01,0.0,10.0,0.0,8703.0,31158.0,5100.0,100.0,62.121212121212125,?,?
cleaned_penguin_data,3,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,291.0,33.0,33.0,0.0,0.0,100.0,0.0,0.0,1.0,0.03659913733212643,0.09635282520380957,7.320584585526069,19.272446106572144,32.99535339163571,2.0628783831489628,30.932475008486747,0.9998591936859306,0.06251146615602918,0.9373477275299015,30.932475008486737,0.9373477275299011,93.7479730595281,1.0,17.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31158.0,5100.0,100.0,59.09090909090909,?,?
cleaned_penguin_data,3,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,291.0,33.0,29.0,4.0,0.0,87.87878787878788,12.121212121212121,0.0,0.7573529411764706,0.12321130248170853,0.24860645651416957,24.644809344138164,49.726144768257086,32.99535339163571,8.909365881345229,24.08598751029048,0.9998591936859306,0.2699807842831888,0.7298784094027418,25.210626890296986,0.7639583906150602,76.40659759288367,0.8823529411764706,15.0,0.125,2.0,0.875,14.0,0.11764705882352941,2.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7573529411764706,0.9779411764705882,0.9809640522875818,0.8787878787878788,0.12143493761140821,0.8785650623885918,0.12121212121212122,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.7573529411764706,0.9779411764705883,0.9798236492895935,0.8786764705882353,0.8787878787878788,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31158.0,5100.0,100.0,71.21212121212122,?,?
cleaned_penguin_data,3,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,291.0,33.0,30.0,3.0,0.0,90.9090909090909,9.090909090909092,0.0,0.8176795580110496,0.09168376389054327,0.2463806915240943,18.338649421962398,49.28094831733429,32.99535339163571,16.767225420828982,16.228127970806728,0.9998591936859306,0.5080977400251206,0.4917614536608099,27.185389768421736,0.8237996899521738,82.39157024853446,0.9411764705882353,16.0,0.125,2.0,0.875,14.0,0.058823529411764705,1.0,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.8191937691245882,0.9522058823529411,0.9745098039215686,0.9090909090909091,0.09291443850267381,0.9070855614973262,0.09090909090909091,0.9104377104377104,0.9090909090909091,0.9089233347297864,0.8191937691245882,0.9522058823529411,0.9457711356775527,0.9087557603686636,0.9090909090909091,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31158.0,5100.0,96.96969696969697,59.09090909090909,?,?
cleaned_penguin_data,3,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,29.0,3.0,0.0,90.625,9.375,0.0,0.8125,0.1541196382724263,0.2976790916436784,30.82392765448524,59.5344408065909,32.001068242620214,15.154827371104055,16.84624087151616,1.0000333825818817,0.4735883553470017,0.52644502723488,22.47944332864892,0.7024826040202787,70.24591541200478,0.9375,15.0,0.125,2.0,0.875,14.0,0.0625,1.0,0.8823529411764706,0.9375,0.9090909090909091,0.8140915784106943,0.9453125,0.9435414769054475,0.90625,0.09375,0.90625,0.09375,0.907843137254902,0.90625,0.906158357771261,0.8140915784106943,0.9453125,0.9494264161084014,0.906158357771261,0.90625,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,96.875,65.625,?,?
cleaned_penguin_data,3,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,29.0,3.0,0.0,90.625,9.375,0.0,0.8125,0.10129482974779729,0.25803271727136023,20.258965949559443,51.605349397342636,32.001068242620214,9.466103913111738,22.534964329508476,1.0000333825818817,0.2958157472847418,0.7042176352971399,25.65641320065134,0.8017629125203544,80.17361484977297,0.875,14.0,0.0625,1.0,0.9375,15.0,0.125,2.0,0.9333333333333333,0.875,0.9032258064516129,0.8140915784106943,0.984375,0.9862253289473684,0.90625,0.09375,0.90625,0.09375,0.907843137254902,0.90625,0.906158357771261,0.8140915784106943,0.984375,0.9856039839181286,0.906158357771261,0.90625,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,100.0,62.5,?,?
cleaned_penguin_data,3,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,31.0,1.0,0.0,96.875,3.125,0.0,0.9375,0.07352426789258666,0.1968527070103908,14.704853578517321,39.36963045814297,32.001068242620214,5.750789019786377,26.250279222833836,1.0000333825818817,0.17971215686832429,0.8203212257135574,27.62114581965407,0.8631608068641897,86.3131993289749,0.9375,15.0,0.0,0.0,1.0,16.0,0.0625,1.0,1.0,0.9375,0.967741935483871,0.9393364366277243,0.98828125,0.9901315789473684,0.96875,0.03125,0.96875,0.03125,0.9705882352941176,0.96875,0.9687194525904204,0.9393364366277243,0.98828125,0.9891910958462332,0.9687194525904204,0.96875,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,100.0,60.9375,?,?
cleaned_penguin_data,3,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.13037771727460765,0.256603531473564,26.07554345492151,51.319518851398996,32.001068242620214,9.924800753948274,22.076267488671938,1.0000333825818817,0.31015002356088356,0.6898833590209981,24.29559775975066,0.7592374299922081,75.92120855325972,0.9375,15.0,0.0625,1.0,0.9375,15.0,0.0625,1.0,0.9375,0.9375,0.9375,0.875,0.9765625,0.9794270833333334,0.9375,0.0625,0.9375,0.0625,0.9375,0.9375,0.9375,0.875,0.9765625,0.9785107299498748,0.9375,0.9375,0.002,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,100.0,70.3125,?,?
cleaned_penguin_data,3,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.14492267583599008,0.2672161324386919,28.984535167198,53.44198993418051,32.001068242620214,9.73258449452894,22.268483748091274,1.0000333825818817,0.30414326545402937,0.6958901171278523,23.12107531988043,0.7225336037462634,72.25094845142362,0.875,14.0,0.0,0.0,1.0,16.0,0.125,2.0,1.0,0.875,0.9333333333333333,0.8819171036881969,0.98046875,0.9827786377708978,0.9375,0.0625,0.9375,0.0625,0.9444444444444444,0.9375,0.9372549019607843,0.8819171036881969,0.98046875,0.9821572927416581,0.9372549019607843,0.9375,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,100.0,70.3125,?,?
cleaned_penguin_data,3,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.08376850175839361,0.25008200843127215,16.75370035167871,50.01524442155465,32.001068242620214,14.383352759025701,17.617715483594512,1.0000333825818817,0.44947977371955317,0.5505536088623285,26.82391003054366,0.8382471884544894,83.82192065331925,0.9375,15.0,0.0625,1.0,0.9375,15.0,0.0625,1.0,0.9375,0.9375,0.9375,0.875,0.96875,0.9791666666666666,0.9375,0.0625,0.9375,0.0625,0.9375,0.9375,0.9375,0.875,0.96875,0.9705025749373175,0.9375,0.9375,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,96.875,54.6875,?,?
cleaned_penguin_data,4,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,291.0,33.0,28.0,5.0,0.0,84.84848484848484,15.151515151515152,0.0,0.696132596685083,0.13961177074920073,0.31529485658882156,27.925242270873458,63.06512671978407,32.99535339163568,18.965815347524245,14.029538044111437,0.9998591936859298,0.5747216771977044,0.42513751648822534,23.73443544573635,0.7192253165374651,71.93266022649428,0.8823529411764706,15.0,0.1875,3.0,0.8125,13.0,0.11764705882352941,2.0,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.6974217223628251,0.9558823529411765,0.9694117647058824,0.8484848484848485,0.15363190730837792,0.846368092691622,0.15151515151515152,0.8494949494949495,0.8484848484848485,0.8482055578829772,0.6974217223628251,0.9558823529411765,0.9588406968353492,0.847926267281106,0.8484848484848485,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31158.0,5100.0,96.96969696969697,59.09090909090909,?,?
cleaned_penguin_data,4,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,291.0,33.0,33.0,0.0,0.0,100.0,0.0,0.0,1.0,0.05234507486709336,0.1118156598720759,10.470097825608732,22.365314916268606,32.99535339163568,2.884020429630674,30.111332962005008,0.9998591936859298,0.08739455847365679,0.912464635212273,30.111332962005044,0.9124646352122741,91.25931340877308,1.0,17.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.01,0.0,10.0,0.0,8703.0,31158.0,5100.0,100.0,66.66666666666667,?,?
cleaned_penguin_data,4,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,291.0,33.0,33.0,0.0,0.0,100.0,0.0,0.0,1.0,0.03953205516219911,0.08981210216554376,7.907228824230525,17.964173806446492,32.99535339163568,2.1200929332990035,30.87526045833668,0.9998591936859298,0.0642452404030001,0.9356139532829297,30.875260458336708,0.9356139532829305,93.57457121875706,1.0,17.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31158.0,5100.0,100.0,60.60606060606061,?,?
cleaned_penguin_data,4,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,291.0,33.0,31.0,2.0,0.0,93.93939393939394,6.0606060606060606,0.0,0.878228782287823,0.10282099397936534,0.245753788124845,20.55782032230115,49.13294094925985,33.0172678156171,9.032467237113499,23.984800578503602,1.0005232671399122,0.27371112839737877,0.7268121387425334,26.607866700333762,0.8062989909192049,80.58773018083674,0.875,14.0,0.0,0.0,1.0,17.0,0.125,2.0,1.0,0.875,0.9333333333333333,0.8848133909712856,0.9852941176470589,0.985702614379085,0.9393939393939394,0.06439393939393939,0.9356060606060606,0.06060606060606061,0.9457735247208932,0.9393939393939394,0.939057239057239,0.8848133909712856,0.9852941176470589,0.9865111382139246,0.9388888888888889,0.9393939393939394,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31158.0,5100.0,100.0,66.66666666666667,?,?
cleaned_penguin_data,4,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,31.0,1.0,0.0,96.875,3.125,0.0,0.9375,0.08622057718732325,0.1923190061448197,17.244115437464664,38.46291126491451,32.00106824262017,5.4787042331515785,26.522364009468593,1.0000333825818803,0.17120950728598683,0.8288238752958935,26.875799967111902,0.839868748972247,83.98407129208815,1.0,16.0,0.0625,1.0,0.9375,15.0,0.0,0.0,0.9411764705882353,1.0,0.9696969696969697,0.9393364366277243,0.99609375,0.9963235294117647,0.96875,0.03125,0.96875,0.03125,0.9705882352941176,0.96875,0.9687194525904204,0.9393364366277243,0.99609375,0.9963235294117647,0.9687194525904204,0.96875,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,100.0,60.9375,?,?
cleaned_penguin_data,4,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.1093021339680001,0.26410090568106126,21.860426793600038,52.81895899849332,32.00106824262017,13.283953343420391,18.717114899199778,1.0000333825818803,0.4151235419818872,0.5849098405999931,25.293627949597123,0.7904258734249101,79.03994878492887,0.9375,15.0,0.0625,1.0,0.9375,15.0,0.0625,1.0,0.9375,0.9375,0.9375,0.875,0.9609375,0.9516260649073149,0.9375,0.0625,0.9375,0.0625,0.9375,0.9375,0.9375,0.875,0.9609375,0.9626099074536575,0.9375,0.9375,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,96.875,62.5,?,?
cleaned_penguin_data,4,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,29.0,3.0,0.0,90.625,9.375,0.0,0.8125,0.11582404995947065,0.2449425674909479,23.16480999189415,48.98738001646247,32.00106824262017,8.36912449414619,23.63194374847398,1.0000333825818803,0.26153514044206844,0.7384982421398119,24.95892509059161,0.7799664090809878,77.99403726576358,1.0,16.0,0.1875,3.0,0.8125,13.0,0.0,0.0,0.8421052631578947,1.0,0.9142857142857143,0.827170191868511,0.98046875,0.9805183531746032,0.90625,0.09375,0.90625,0.09375,0.9210526315789473,0.90625,0.9054187192118226,0.827170191868511,0.98046875,0.9820560515873016,0.9054187192118226,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,100.0,67.1875,?,?
cleaned_penguin_data,4,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,28.0,4.0,0.0,87.5,12.5,0.0,0.75,0.1564459587916503,0.30975894196097953,31.289191758330084,61.9503549700508,32.00106824262017,13.185022818635616,18.816045423984555,1.0000333825818803,0.412031963082363,0.5880014194995173,22.26804392837652,0.6958763727617663,69.58531433872304,0.875,14.0,0.125,2.0,0.875,14.0,0.125,2.0,0.875,0.875,0.875,0.75,0.953125,0.9602610930735931,0.875,0.125,0.875,0.125,0.875,0.875,0.875,0.75,0.953125,0.9575258075258075,0.875,0.875,0.001,0.0,0.01,0.0,10.0,0.0,8703.0,31259.0,4999.0,100.0,67.1875,?,?
cleaned_penguin_data,4,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.09246722682390389,0.20997388293281846,18.493445364780793,41.99380492385144,32.00106824262017,6.679847369636965,25.321220872983204,1.0000333825818803,0.20874523030115516,0.7912881522807251,26.52817429521886,0.8290054467255894,82.89777733071949,0.9375,15.0,0.0625,1.0,0.9375,15.0,0.0625,1.0,0.9375,0.9375,0.9375,0.875,0.984375,0.9875,0.9375,0.0625,0.9375,0.0625,0.9375,0.9375,0.9375,0.875,0.984375,0.9856431635154062,0.9375,0.9375,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,100.0,67.1875,?,?
cleaned_penguin_data,4,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.12868353135919183,0.26723309740846496,25.736706271838386,53.44538284962902,32.00106824262017,16.800476674529584,15.200591568090587,1.0000333825818803,0.5250148960790495,0.47501848650283085,24.169926357194697,0.7553101986623343,75.52849852994696,0.875,14.0,0.0,0.0,1.0,16.0,0.125,2.0,1.0,0.875,0.9333333333333333,0.8819171036881969,0.95703125,0.9720552884615384,0.9375,0.0625,0.9375,0.0625,0.9444444444444444,0.9375,0.9372549019607843,0.8819171036881969,0.95703125,0.9579344266844267,0.9372549019607843,0.9375,0.002,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,96.875,65.625,?,?
cleaned_penguin_data,5,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,291.0,33.0,31.0,2.0,0.0,93.93939393939394,6.0606060606060606,0.0,0.8786764705882354,0.11749360392530654,0.22137704976637143,23.5011513519609,44.27973182757951,32.99535339163568,8.449189446707368,24.546163944928313,0.9998591936859298,0.2560360438396172,0.7438231498463125,26.05230767543423,0.7894638689525524,78.95750461044763,0.9411764705882353,16.0,0.0625,1.0,0.9375,15.0,0.058823529411764705,1.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8786764705882353,0.9742647058823529,0.9720452509812372,0.9393939393939394,0.060717468805704104,0.9392825311942959,0.06060606060606061,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.8786764705882353,0.9742647058823529,0.9763764072907297,0.9393382352941176,0.9393939393939394,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31158.0,5100.0,100.0,74.24242424242425,?,?
cleaned_penguin_data,5,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,291.0,33.0,32.0,1.0,0.0,96.96969696969697,3.0303030303030303,0.0,0.9392265193370166,0.09057975718331317,0.2088427816298045,18.117825242148445,41.77263349770345,32.99535339163568,8.982916096790671,24.01243729484501,0.9998591936859298,0.2722095786906264,0.7276496149953033,27.67708912383086,0.838699670419117,83.88177812590726,1.0,17.0,0.0625,1.0,0.9375,15.0,0.0,0.0,0.9444444444444444,1.0,0.9714285714285714,0.9409658158863513,0.9705882352941176,0.9666976573983495,0.9696969696969697,0.032196969696969696,0.9678030303030303,0.030303030303030304,0.9713804713804715,0.9696969696969697,0.9696411115765954,0.9409658158863513,0.9705882352941178,0.9727432376496546,0.9695852534562213,0.9696969696969697,0.002,0.0,0.0,0.0,0.0,0.0,8703.0,31158.0,5100.0,96.96969696969697,62.121212121212125,?,?
cleaned_penguin_data,5,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,291.0,33.0,30.0,3.0,0.0,90.9090909090909,9.090909090909092,0.0,0.8170055452865064,0.13818003916267915,0.2463442456942214,27.638866335621554,49.27365843983925,32.99535339163568,8.90741406419811,24.087939327437574,0.9998591936859298,0.2699216383090336,0.7299375553768962,24.323507969685725,0.7370759990813855,73.71797986516407,1.0,17.0,0.1875,3.0,0.8125,13.0,0.0,0.0,0.85,1.0,0.9189189189189189,0.831038506929733,0.9816176470588235,0.9835956312349502,0.9090909090909091,0.09659090909090909,0.9034090909090909,0.09090909090909091,0.9227272727272727,0.9090909090909091,0.908074218419046,0.831038506929733,0.9816176470588235,0.9831995131917731,0.907735321528425,0.9090909090909091,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31158.0,5100.0,100.0,69.6969696969697,?,?
cleaned_penguin_data,5,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,291.0,33.0,31.0,2.0,0.0,93.93939393939394,6.0606060606060606,0.0,0.8791208791208793,0.08568534443244154,0.18909550391352067,17.13175341847141,37.80539172333625,33.0172678156171,5.5355738588307775,27.481693956786327,1.0005232671399122,0.16774466238881144,0.8327786047511008,27.755560450838317,0.841077589419343,84.06377113284337,1.0,16.0,0.11764705882352941,2.0,0.8823529411764706,15.0,0.0,0.0,0.8888888888888888,1.0,0.9411764705882353,0.8856148855400954,1.0,1.0,0.9393939393939394,0.0570409982174688,0.9429590017825312,0.06060606060606061,0.9461279461279462,0.9393939393939394,0.9392825311942959,0.8856148855400953,1.0,1.0,0.9393382352941176,0.9393939393939394,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31158.0,5100.0,100.0,63.63636363636363,?,?
cleaned_penguin_data,5,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.07770308491256475,0.2470996401816288,15.540616982512963,49.41878457265675,32.00106824262017,15.468344348869618,16.532723893750553,1.0000333825818803,0.48338576090217555,0.5166476216797048,27.273844446109717,0.8523076389409286,85.22791876611616,0.875,14.0,0.0,0.0,1.0,16.0,0.125,2.0,1.0,0.875,0.9333333333333333,0.8819171036881969,0.953125,0.9660087719298245,0.9375,0.0625,0.9375,0.0625,0.9444444444444444,0.9375,0.9372549019607843,0.8819171036881969,0.953125,0.9568088545763662,0.9372549019607843,0.9375,0.001,0.0,0.0,0.0,0.0,0.0,8703.0,31259.0,4999.0,93.75,57.8125,?,?
cleaned_penguin_data,5,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M 12 -num-decimal-places 4',3932117032546553727,2.02310110959E7,292.0,32.0,30.0,2.0,0.0,93.75,6.25,0.0,0.875,0.0972179622982501,0.24482975331127324,19.443592459650034,48.96481770257976,32.00106824262017,8.176406637937243,23.82466160468293,1.0000333825818803,0.25551270743553883,0.7445206751463416,25.99374402536129,0.8123045007925404,81.22773848762303,0.9375,15.0,0.0625,1.0,0.9375,15.0,0.0625,1.0,0.9375,0.9375,0.9375,0.875,0.984375,0.9862253289473684,0.9375,0.0625,0.9375,0.0625,0.9375,0.9375,0.9375,0.875,0.984375,0.9856039839181286,0.9375,0.9375,0.001,0.0,0.01,0.0,10.0,0.0,8703.0,31259.0,4999.0,100.0,62.5,?,?
